ID	questionnaire label	group	what	personID	session	unit	itemID	scale_original	scale	shortID	perspective	item wordings	value	target	age	gender	experience	conception 	class 	age adult education
238	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	B	51	0	0	0	0	0
239	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	student	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	B	51	0	0	0	0	0
240	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	6	Präsenz/Stimme  	Presence: voice	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	B	51	0	0	0	0	0
241	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	6	Präsenz/Stimme  	Presence: voice	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	B	51	0	0	0	0	0
242	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	6	Präsenz/Stimme  	Presence: voice	ps_impulse	student	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	4	B	51	0	0	0	0	0
243	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	student	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	3	B	51	0	0	0	0	0
244	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	3	B	51	0	0	0	0	0
245	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	3	B	51	0	0	0	0	0
246	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	9	Manipulationsitem	Natural behaviour	m_natürlich	student	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	3	B	51	0	0	0	0	0
247	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	9	Manipulationsitem	Natural behaviour	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	3	B	51	0	0	0	0	0
248	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	9	Manipulationsitem 	Natural behaviour	m_verhalten	student	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	3	B	51	0	0	0	0	0
249	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	1	Klassenmanagement	Classroom management	km_mitbekommen	self-assessment	Ich habe alles mitbekommen, was in der Klasse passiert ist.	2	C	33	1	0,6	0	0	0
250	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	1	Klassenmanagement	Classroom management	km_klar	self-assessment	Den Schüler*innen war jederzeit klar, was sie tun sollten.	1	C	33	1	0,6	0	0	0
251	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	1	Klassenmanagement	Classroom management	km_ungestört	self-assessment	Die Schüler*innen konnten ungestört arbeiten.	1	C	33	1	0,6	0	0	0
252	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	1	Klassenmanagement	Classroom management	km_aktiv	self-assessment	Die Schüler*innen war die ganze Stunde über aktiv bei der Sache.	1	C	33	1	0,6	0	0	0
253	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	self-assessment	Ich war freundlich zu den Schüler*innen.	3	C	33	1	0,6	0	0	0
254	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	self-assessment	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	1	C	33	1	0,6	0	0	0
255	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	self-assessment	Ich habe Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	2	C	33	1	0,6	0	0	0
256	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	self-assessment	Ich habe die Schüler*innen ausreden lassen, wenn sie dran waren. 	3	C	33	1	0,6	0	0	0
257	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	self-assessment	Wenn ich Fragen oder Aufgaben gestellt habe, habe ich den Lernenden ausreichend Zeit zum Überlegen gelassen.	1	C	33	1	0,6	0	0	0
258	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	self-assessment	Meine Hinweise und Rückmeldungen waren für die Schüler*innen hilfreich.	1	C	33	1	0,6	0	0	0
259	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	self-assessment	Ich habe so erklärt, dass die Lernenden alles verstanden haben.	2	C	33	1	0,6	0	0	0
260	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	self-assessment	Der Lernstoff wurde siochtbar gemacht, zum Biepsile durch Schaubild, Mindmap, Poster oder Zeichnung.	3	C	33	1	0,6	0	0	0
261	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	4	Aktivierung und Förderung	Activation and support	af_beiträge	self-assessment	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsbespräch beteiligt. 	4	C	33	1	0,6	0	0	0
262	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	self-assessment	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	4	C	33	1	0,6	0	0	0
263	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	4	Aktivierung und Förderung	Activation and support	af_nachdenken	self-assessment	Es gab Fragen oder Antworten, bei denen die Schüler*innen richtig nachdenken mussten.	4	C	33	1	0,6	0	0	0
264	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_stand	self-assessment	Ich stand gerade und aufrcht. 	1	C	33	1	0,6	0	0	0
265	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_augen	self-assessment	Ich habe den Schüler*innen direkt in die Aufgen geschaut.	1	C	33	1	0,6	0	0	0
266	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_blick	self-assessment	Ich hatte die ganze Klasse im Blick. 	1	C	33	1	0,6	0	0	0
267	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_vorsichgeht	self-assessment	Ich wusste immer genau, was in der Klasse vor sich geht. 	1	C	33	1	0,6	0	0	0
268	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_raum	self-assessment	Während der Stunde ging ich oft durch die Reihen der Klasse.	1	C	33	1	0,6	0	0	0
269	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	self-assessment	Die Gestik und Mimik untersützten meinen Ausruck.	1	C	33	1	0,6	0	0	0
270	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	self-assessment	Ich hatte den Eindruck, dass ich alle oft angesehen habe. 	3	C	33	1	0,6	0	0	0
271	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	6	Präsenz/Stimme  	Presence: voice	ps_deutlich	self-assessment	Ich habe klar, deutlich und langsam gesprochen	2	C	33	1	0,6	0	0	0
272	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	6	Präsenz/Stimme  	Presence: voice	ps_klar	self-assessment	Ich habe mich klar und verständlich ausgedrückt.	2	C	33	1	0,6	0	0	0
273	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	6	Präsenz/Stimme  	Presence: voice	ps_impulse	self-assessment	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	3	C	33	1	0,6	0	0	0
274	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	self-assessment	Bei Unterrichtsstörungen haben ich oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	4	C	33	1	0,6	0	0	0
275	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	self-assessment	Bei Unterrichtsstärungen habe ich mich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.	3	C	33	1	0,6	0	0	0
276	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	self-assessment	Bei Unterrrichtsstörungen habe ich störende Schüler*innen direkt angesprochen.	3	C	33	1	0,6	0	0	0
277	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	9	Manipulationsitem	Natural behaviour	m_natürlich	self-assessment	Während der Stunde habe ich mich sehr natürlich verhalten.	3	C	33	1	0,6	0	0	0
278	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	9	Manipulationsitem	Natural behaviour	m_fiktiv	self-assessment	Es war für mich kein Problem, vor einer fiktiven Klassen zu unterrichten.	3	C	33	1	0,6	0	0	0
279	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	9	Manipulationsitem 	Natural behaviour	m_verhalten	self-assessment	Beim Unterrichten habe ich mich vor der fiktiven Klasse so verhalteb, wie ich es auch in der Schule tun würde. 	3	C	33	1	0,6	0	0	0
280	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	1	Klassenmanagement	Classroom management	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	1	C	44	1	0	0	0	0
281	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	1	Klassenmanagement	Classroom management	km_klar	student	Den Schüler*innen war jederzeit klar, was sie tun sollten.	3	C	44	1	0	0	0	0
282	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	1	Klassenmanagement	Classroom management	km_ungestört	student	Die Schüler*innen konnten ungestört arbeiten. 	1	C	44	1	0	0	0	0
283	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	1	Klassenmanagement	Classroom management	km_aktiv	student	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	2	C	44	1	0	0	0	0
284	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	student	Die Lehrperson war freundlich zu den Schüler*innen.	3	C	44	1	0	0	0	0
285	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	student	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	3	C	44	1	0	0	0	0
286	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 	3	C	44	1	0	0	0	0
287	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	student	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	4	C	44	1	0	0	0	0
288	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.	3	C	44	1	0	0	0	0
289	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	student	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.	3	C	44	1	0	0	0	0
290	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	student	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	3	C	44	1	0	0	0	0
291	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	student	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	C	44	1	0	0	0	0
292	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	4	Aktivierung und Förderung	Activation and support	af_beiträge	student	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	3	C	44	1	0	0	0	0
293	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	student	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	1	C	44	1	0	0	0	0
294	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	4	Aktivierung und Förderung	Activation and support	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	3	C	44	1	0	0	0	0
295	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	4	C	44	1	0	0	0	0
296	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_augen	student	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	3	C	44	1	0	0	0	0
297	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	1	C	44	1	0	0	0	0
298	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	1	C	44	1	0	0	0	0
299	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_raum	student	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	1	C	44	1	0	0	0	0
300	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	1	C	44	1	0	0	0	0
301	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	student	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	3	C	44	1	0	0	0	0
302	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	6	Präsenz/Stimme  	Presence: voice	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	C	44	1	0	0	0	0
303	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	6	Präsenz/Stimme  	Presence: voice	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	3	C	44	1	0	0	0	0
304	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	6	Präsenz/Stimme  	Presence: voice	ps_impulse	student	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	2	C	44	1	0	0	0	0
305	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	student	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	2	C	44	1	0	0	0	0
306	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	2	C	44	1	0	0	0	0
307	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	3	C	44	1	0	0	0	0
308	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	9	Manipulationsitem	Natural behaviour	m_natürlich	student	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	2	C	44	1	0	0	0	0
309	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	9	Manipulationsitem	Natural behaviour	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	3	C	44	1	0	0	0	0
310	Aperol_pilot_01_04_novice_C_quest	novice	data	3	001	004	9	Manipulationsitem 	Natural behaviour	m_verhalten	student	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	3	C	44	1	0	0	0	0
311	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	1	Klassenmanagement	Classroom management	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	4	C	29	0	0	0	0	0
312	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	1	Klassenmanagement	Classroom management	km_klar	student	Den Schüler*innen war jederzeit klar, was sie tun sollten.	3	C	29	0	0	0	0	0
313	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	1	Klassenmanagement	Classroom management	km_ungestört	student	Die Schüler*innen konnten ungestört arbeiten. 	3	C	29	0	0	0	0	0
314	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	1	Klassenmanagement	Classroom management	km_aktiv	student	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	3	C	29	0	0	0	0	0
315	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	student	Die Lehrperson war freundlich zu den Schüler*innen.	4	C	29	0	0	0	0	0
316	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	student	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	2	C	29	0	0	0	0	0
317	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 	1	C	29	0	0	0	0	0
318	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	student	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	4	C	29	0	0	0	0	0
319	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.	4	C	29	0	0	0	0	0
320	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	student	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.	3	C	29	0	0	0	0	0
321	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	student	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	4	C	29	0	0	0	0	0
322	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	student	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	3	C	29	0	0	0	0	0
323	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	4	Aktivierung und Förderung	Activation and support	af_beiträge	student	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	4	C	29	0	0	0	0	0
324	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	student	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	3	C	29	0	0	0	0	0
325	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	4	Aktivierung und Förderung	Activation and support	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	3	C	29	0	0	0	0	0
326	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	4	C	29	0	0	0	0	0
327	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_augen	student	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	4	C	29	0	0	0	0	0
328	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	4	C	29	0	0	0	0	0
329	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	C	29	0	0	0	0	0
330	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_raum	student	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	1	C	29	0	0	0	0	0
331	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	4	C	29	0	0	0	0	0
332	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	student	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	C	29	0	0	0	0	0
333	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	6	Präsenz/Stimme  	Presence: voice	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	C	29	0	0	0	0	0
334	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	6	Präsenz/Stimme  	Presence: voice	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	3	C	29	0	0	0	0	0
335	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	6	Präsenz/Stimme  	Presence: voice	ps_impulse	student	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	3	C	29	0	0	0	0	0
336	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	student	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	4	C	29	0	0	0	0	0
337	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	3	C	29	0	0	0	0	0
338	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	3	C	29	0	0	0	0	0
339	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	9	Manipulationsitem	Natural behaviour	m_natürlich	student	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	3	C	29	0	0	0	0	0
340	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	9	Manipulationsitem	Natural behaviour	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	3	C	29	0	0	0	0	0
341	Aperol_pilot_01_04_novice_C_quest	novice	data	4	001	004	9	Manipulationsitem 	Natural behaviour	m_verhalten	student	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	3	C	29	0	0	0	0	0
342	Aperol_pilot_01_04_novice_C_quest	novice	data	5	001	004	1	Klassenmanagement	Classroom management	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	4	C	51	0	0	0	0	0
343	Aperol_pilot_01_04_novice_C_quest	novice	data	5	001	004	1	Klassenmanagement	Classroom management	km_klar	student	Den Schüler*innen war jederzeit klar, was sie tun sollten.	3	C	51	0	0	0	0	0
344	Aperol_pilot_01_04_novice_C_quest	novice	data	5	001	004	1	Klassenmanagement	Classroom management	km_ungestört	student	Die Schüler*innen konnten ungestört arbeiten. 	3	C	51	0	0	0	0	0
345	Aperol_pilot_01_04_novice_C_quest	novice	data	5	001	004	1	Klassenmanagement	Classroom management	km_aktiv	student	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	3	C	51	0	0	0	0	0
346	Aperol_pilot_01_04_novice_C_quest	novice	data	5	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	student	Die Lehrperson war freundlich zu den Schüler*innen.	4	C	51	0	0	0	0	0
347	Aperol_pilot_01_04_novice_C_quest	novice	data	5	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	student	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	4	C	51	0	0	0	0	0
348	Aperol_pilot_01_04_novice_C_quest	novice	data	5	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 	4	C	51	0	0	0	0	0
