questionnaire label	ID	session	unit	itemid	item	shortID	student/teacher/experimenter	itemfulltext	value	answered for	age	sex	experience	conception 	class 	age adult education
Aperol_pilot_01_03_novice_B_quest	292	001	003	3	Klarheit und Strukturiertheit	lkm_funktion	s	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	2	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	293	001	003	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	4	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	294	001	003	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	295	001	003	3	Klarheit und Strukturiertheit	ks_deutlich	s	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	1	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	296	001	003	3	Klarheit und Strukturiertheit	ks_zusammenfassend	s	Die wichtigsten Punkte wurden zusammengefasst.	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	297	001	003	4	Aktivierungund Förderung	af_beiträge	s	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	298	001	003	4	Aktivierungund Förderung	af_wechselseitig	s	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	1	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	299	001	003	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	2	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	300	001	003	4	Aktivierungund Förderung	af_schwierigkeit	s	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	1	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	301	001	003	4	Aktivierungund Förderung	af_individuell	s	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	1	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	302	001	003	4	Aktivierungund Förderung	af_beherrschen	s	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.	2	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	303	001	003	5	Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 	4	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	304	001	003	5	Haltung_Blick	phb_augen	s	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	4	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	305	001	003	5	Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	306	001	003	5	Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	307	001	003	5	Haltung_Blick	phb_raum	s	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	1	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	308	001	003	5	Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	309	001	003	5	Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	310	001	003	6	Präsenz/Stimme  	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	311	001	003	6	Präsenz/Stimme  	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	312	001	003	6	Präsenz/Stimme  	ps_impulse	s	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	313	001	003	6	Präsenz/Stimme 	ps_vorgehen	s	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	0	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	314	001	003	7	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	80	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	315	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	2	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	316	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	317	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	318	001	003	8	Manipulationsitem 	m_natürlich	s	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	319	001	003	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	320	001	003	8	Manipulationsitem 	m_verhalten	s	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	3	B	44	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	321	001	003	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtsstunde wurde für den Lernstoff verwendet.	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	322	001	003	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	323	001	003	1	Klassenmanagement	kkm_klar	s	Den Schüler*innen war jederzeit klar, was sie tun sollten.	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	324	001	003	1	Klassenmanagement	km_unegstört	s	Die Schüler*innen konnten ungestört arbeiten. 	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	325	001	003	1	Klassenmanagement	km_aktiv	s	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	326	001	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Schüler*innen.	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	327	001	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	328	001	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	329	001	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	330	001	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	331	001	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	332	001	003	3	Klarheit und Strukturiertheit	lkm_funktion	s	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	333	001	003	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	334	001	003	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	335	001	003	3	Klarheit und Strukturiertheit	ks_deutlich	s	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	336	001	003	3	Klarheit und Strukturiertheit	ks_zusammenfassend	s	Die wichtigsten Punkte wurden zusammengefasst.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	337	001	003	4	Aktivierungund Förderung	af_beiträge	s	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	338	001	003	4	Aktivierungund Förderung	af_wechselseitig	s	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	1	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	339	001	003	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	340	001	003	4	Aktivierungund Förderung	af_schwierigkeit	s	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	2	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	341	001	003	4	Aktivierungund Förderung	af_individuell	s	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	2	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	342	001	003	4	Aktivierungund Förderung	af_beherrschen	s	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.	2	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	343	001	003	5	Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	344	001	003	5	Haltung_Blick	phb_augen	s	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	345	001	003	5	Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	346	001	003	5	Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	347	001	003	5	Haltung_Blick	phb_raum	s	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	2	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	348	001	003	5	Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	2	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	349	001	003	5	Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	350	001	003	6	Präsenz/Stimme  	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	351	001	003	6	Präsenz/Stimme  	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	352	001	003	6	Präsenz/Stimme  	ps_impulse	s	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	353	001	003	6	Präsenz/Stimme 	ps_vorgehen	s	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	4	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	354	001	003	7	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	80	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	355	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	356	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	357	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	3	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	358	001	003	8	Manipulationsitem 	m_natürlich	s	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	2	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	359	001	003	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	2	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	360	001	003	8	Manipulationsitem 	m_verhalten	s	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	2	B	33	1	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	361	001	003	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtsstunde wurde für den Lernstoff verwendet.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	362	001	003	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	363	001	003	1	Klassenmanagement	kkm_klar	s	Den Schüler*innen war jederzeit klar, was sie tun sollten.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	364	001	003	1	Klassenmanagement	km_unegstört	s	Die Schüler*innen konnten ungestört arbeiten. 	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	365	001	003	1	Klassenmanagement	km_aktiv	s	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	366	001	003	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Schüler*innen.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	367	001	003	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	368	001	003	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	369	001	003	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	370	001	003	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	371	001	003	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	s	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	372	001	003	3	Klarheit und Strukturiertheit	lkm_funktion	s	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	373	001	003	3	Klarheit und Strukturiertheit	ks_verständlich	s	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	374	001	003	3	Klarheit und Strukturiertheit	ks_sichtbar	s	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	375	001	003	3	Klarheit und Strukturiertheit	ks_deutlich	s	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	376	001	003	3	Klarheit und Strukturiertheit	ks_zusammenfassend	s	Die wichtigsten Punkte wurden zusammengefasst.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	377	001	003	4	Aktivierungund Förderung	af_beiträge	s	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	378	001	003	4	Aktivierungund Förderung	af_wechselseitig	s	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	379	001	003	4	Aktivierungund Förderung	af_nachdenken	s	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	380	001	003	4	Aktivierungund Förderung	af_schwierigkeit	s	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	1	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	381	001	003	4	Aktivierungund Förderung	af_individuell	s	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	1	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	382	001	003	4	Aktivierungund Förderung	af_beherrschen	s	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	383	001	003	5	Haltung_Blick	phb_stand	s	Die Lehrperson stand gerade und aufrecht. 	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	384	001	003	5	Haltung_Blick	phb_augen	s	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	385	001	003	5	Haltung_Blick	phb_blick	s	Die Lehrperson hatte die ganze Klasse im Blick. 	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	386	001	003	5	Haltung_Blick	phb_vorsichgeht	s	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	387	001	003	5	Haltung_Blick	phb_raum	s	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	1	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	388	001	003	5	Haltung_Blick	phb_gestik	s	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	389	001	003	5	Haltung_Blick	phb_alleangesehen	s	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	390	001	003	6	Präsenz/Stimme  	ps_deutlich	s	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	391	001	003	6	Präsenz/Stimme  	ps_klar	s	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	392	001	003	6	Präsenz/Stimme  	ps_impulse	s	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	4	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	393	001	003	6	Präsenz/Stimme 	ps_vorgehen	s	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	394	001	003	7	Präsenz/Stimme 	ps_redeanteil	s	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	0	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	395	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	s	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	396	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	s	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	397	001	003	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	s	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	398	001	003	8	Manipulationsitem 	m_natürlich	s	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	399	001	003	8	Manipulationsitem 	m_fiktiv	s	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	3	B	51	0	0	0	0	0
Aperol_pilot_01_03_novice_B_quest	400	001	003	8	Manipulationsitem 	m_verhalten	s	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	3	B	51	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	401	001	004	1	Klassenmanagement	km_lernstoff	exp	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	402	001	004	1	Klassenmanagement	km_mitbekommen	exp	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	2	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	403	001	004	1	Klassenmanagement	kkm_klar	exp	Den Schüler*innen war jederzeit klar, was sie tun sollten.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	404	001	004	1	Klassenmanagement	km_unegstört	exp	Die Schüler*innen konnten ungestört arbeiten.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	405	001	004	1	Klassenmanagement	km_aktiv	exp	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	2	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	406	001	004	2	Lernförderliches Klima und Motivierung	lkm_freundlich	exp	Die Lehrperson war freundlich zu den Schüler*innen.	4	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	407	001	004	2	Lernförderliches Klima und Motivierung	lkm_interesse	exp	Es gab Aufgaben. Die etwas,mit dem Imteressem oder den Alltagserfahrungen der Schüler*innen zu tun haben	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	408	001	004	2	Lernförderliches Klima und Motivierung	lkm_kritik	exp	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	409	001	004	2	Lernförderliches Klima und Motivierung	lkm_ausreden	exp	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	410	001	004	2	Lernförderliches Klima und Motivierung	lkm_überlegen	exp	Wenn die Lehrperson Frage oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gelassen. 	2	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	411	001	004	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	exp	Die Hinweise und Rückmeldungen der Lehrperson waren für die Schüler*innen hilfreich.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	412	001	004	3	Klarheit und Strukturiertheit	lkm_funktion	exp	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	413	001	004	3	Klarheit und Strukturiertheit	ks_verständlich	exp	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	414	001	004	3	Klarheit und Strukturiertheit	ks_sichtbar	exp	Der Lernstoff wurde sichtbar gemacht, zum Beipsiel durch Schaubild, Mindmap, Poster oder Zeichnung.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	415	001	004	3	Klarheit und Strukturiertheit	ks_deutlich	exp	Die Lehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	2	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	416	001	004	3	Klarheit und Strukturiertheit	ks_zusammenfassend	exp	Die wichtigsten Punkte wurden zusammengefasst.	2	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	417	001	004	4	Aktivierungund Förderung	af_beiträge	exp	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsbespräch beteiligt. 	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	418	001	004	4	Aktivierungund Förderung	af_wechselseitig	exp	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	3	C	27	0	0	0	0	0
Aperol_pilot_01_04_novice_C_quest	419	001	004	4	Aktivierungund Förderung	af_nachdenken	exp	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	3	C	27	0	0	0	0	0
