ID	questionnaire label	group	what	personID	session	unit	itemID	scale_original	scale	shortID	perspective	item wordings	value	target	age	gender	experience	conception 	class 	age adult education
349	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	student	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	3	B	33	1	0	0	0	0
350	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	6	Präsenz/Stimme  	Presence: voice	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	3	B	33	1	0	0	0	0
351	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	6	Präsenz/Stimme  	Presence: voice	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	3	B	33	1	0	0	0	0
352	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	6	Präsenz/Stimme  	Presence: voice	ps_impulse	student	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	3	B	33	1	0	0	0	0
353	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	6	Präsenz/Stimme 	Presence: voice	ps_vorgehen	student	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	4	B	33	1	0	0	0	0
354	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	student	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	3	B	33	1	0	0	0	0
355	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	3	B	33	1	0	0	0	0
356	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	3	B	33	1	0	0	0	0
357	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	8	Redeanteil	Duration of speaking time 	redeanteil	student	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	80	B	33	1	0	0	0	0
358	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	9	Manipulationsitem	Natural behaviour	m_natürlich	student	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	2	B	33	1	0	0	0	0
359	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	9	Manipulationsitem	Natural behaviour	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	2	B	33	1	0	0	0	0
360	Aperol_pilot_01_03_novice_B_quest	novice	data	4	001	003	9	Manipulationsitem 	Natural behaviour	m_verhalten	student	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	2	B	33	1	0	0	0	0
361	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	1	Klassenmanagement	Classroom management	km_lernstoff	student	Die gesamte Unterrichtsstunde wurde für den Lernstoff verwendet.	4	B	51	0	0	0	0	0
362	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	1	Klassenmanagement	Classroom management	km_mitbekommen	student	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	4	B	51	0	0	0	0	0
363	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	1	Klassenmanagement	Classroom management	km_klar	student	Den Schüler*innen war jederzeit klar, was sie tun sollten.	4	B	51	0	0	0	0	0
364	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	1	Klassenmanagement	Classroom management	km_unegstört	student	Die Schüler*innen konnten ungestört arbeiten. 	4	B	51	0	0	0	0	0
365	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	1	Klassenmanagement	Classroom management	km_aktiv	student	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	3	B	51	0	0	0	0	0
366	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	student	Die Lehrperson war freundlich zu den Schüler*innen.	3	B	51	0	0	0	0	0
367	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	student	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	3	B	51	0	0	0	0	0
368	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	student	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lehrgelegenheit betrachtet. 	3	B	51	0	0	0	0	0
369	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	student	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	4	B	51	0	0	0	0	0
370	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	student	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gegeben.	4	B	51	0	0	0	0	0
371	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	student	Die Hinweise und rückmeldungn der Leherperson waren für die Schüler*innen hilfreich.	3	B	51	0	0	0	0	0
372	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	lkm_funktion	student	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	4	B	51	0	0	0	0	0
373	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	student	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	4	B	51	0	0	0	0	0
374	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	student	Der Lernstoff wurde sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.	4	B	51	0	0	0	0	0
375	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_deutlich	student	Die ehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	4	B	51	0	0	0	0	0
376	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_zusammenfassend	student	Die wichtigsten Punkte wurden zusammengefasst.	3	B	51	0	0	0	0	0
377	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	4	Aktivierung und Förderung	Activation and support	af_beiträge	student	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt. 	3	B	51	0	0	0	0	0
378	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	student	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	3	B	51	0	0	0	0	0
379	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	4	Aktivierung und Förderung	Activation and support	af_nachdenken	student	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	3	B	51	0	0	0	0	0
380	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	4	Aktivierung und Förderung	Activation and support	af_schwierigkeit	student	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	1	B	51	0	0	0	0	0
381	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	4	Aktivierung und Förderung	Activation and support	af_individuell	student	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	1	B	51	0	0	0	0	0
382	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	4	Aktivierung und Förderung	Activation and support	af_beherrschen	student	Die Lehrperson hat darau geachtet, dass alle den Lernstoff des Unterrichts sicher beherschen.	3	B	51	0	0	0	0	0
383	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_stand	student	Die Lehrperson stand gerade und aufrecht. 	4	B	51	0	0	0	0	0
384	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_augen	student	Die Lehrperson hat den Schüler*innen direkt in die aufgen geschaut. 	3	B	51	0	0	0	0	0
385	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_blick	student	Die Lehrperson hatte die ganze Klasse im Blick. 	4	B	51	0	0	0	0	0
386	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_vorsichgeht	student	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	4	B	51	0	0	0	0	0
387	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_raum	student	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	1	B	51	0	0	0	0	0
388	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	student	Die Gestik und Mimik unterstützen den Ausdruck der Lehrperson. 	3	B	51	0	0	0	0	0
389	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	student	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	4	B	51	0	0	0	0	0
390	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	6	Präsenz/Stimme  	Presence: voice	ps_deutlich	student	Die Lehrperson hat klar, deutlich und langsam gesprochen.	4	B	51	0	0	0	0	0
391	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	6	Präsenz/Stimme  	Presence: voice	ps_klar	student	Die Lehrperson hat sich klar und verständlich ausgedrückt.	4	B	51	0	0	0	0	0
392	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	6	Präsenz/Stimme  	Presence: voice	ps_impulse	student	Die Arbeitsaufträge waren präzise, klar und kurz formuliert.	4	B	51	0	0	0	0	0
393	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	6	Präsenz/Stimme 	Presence: voice	ps_vorgehen	student	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	3	B	51	0	0	0	0	0
394	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	student	Bei Unterrichtsstärungen hat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunzeln oder mahnende Blicke verwendet.	3	B	51	0	0	0	0	0
395	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	student	Bei Unterrichtsstörungen hat die Leherperson sich oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.+	3	B	51	0	0	0	0	0
396	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	student	Bei Unterrichtsstörungen hat die Lehrperson störende Schüler*innen direkt angesprochen.	3	B	51	0	0	0	0	0
397	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	8	Redeanteil	Duration of speaking time 	redeanteil	student	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	85	B	51	0	0	0	0	0
398	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	9	Manipulationsitem	Natural behaviour	m_natürlich	student	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	3	B	51	0	0	0	0	0
399	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	9	Manipulationsitem	Natural behaviour	m_fiktiv	student	Ich hatte den Eindruck, dass es für die Lehrperson keine Problem war, vor einer fiktiven Klasse zu unterrichten.	3	B	51	0	0	0	0	0
400	Aperol_pilot_01_03_novice_B_quest	novice	data	5	001	003	9	Manipulationsitem 	Natural behaviour	m_verhalten	student	Ich hatte den Eindruck, dass sich die Lehrperson beim Unterrichten vor der fiktiven Klasse so verhalten, wie sie es auch in der Schule tun würde. 	3	B	51	0	0	0	0	0
401	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	1	Klassenmanagement	Classroom management	km_lernstoff	observer	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	3	C	27	0	0	0	0	0
402	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	1	Klassenmanagement	Classroom management	km_mitbekommen	observer	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.	2	C	27	0	0	0	0	0
403	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	1	Klassenmanagement	Classroom management	km_klar	observer	Den Schüler*innen war jederzeit klar, was sie tun sollten.	3	C	27	0	0	0	0	0
404	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	1	Klassenmanagement	Classroom management	km_unegstört	observer	Die Schüler*innen konnten ungestört arbeiten.	3	C	27	0	0	0	0	0
405	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	1	Klassenmanagement	Classroom management	km_aktiv	observer	Die Schüler*innen waren die ganze Stunde über aktiv bei der Sache.	2	C	27	0	0	0	0	0
406	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	observer	Die Lehrperson war freundlich zu den Schüler*innen.	4	C	27	0	0	0	0	0
407	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	observer	Es gab Aufgaben. Die etwas,mit dem Imteressem oder den Alltagserfahrungen der Schüler*innen zu tun haben	3	C	27	0	0	0	0	0
408	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	observer	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	3	C	27	0	0	0	0	0
409	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	observer	Die Lehrperson die Schüler*innen ausreden lasse, wenn sie dran waren.	3	C	27	0	0	0	0	0
410	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	observer	Wenn die Lehrperson Frage oder Aufgaben gestellt hat, hat sie den Schüler*innen ausreichend Zeit zum Überlegen gelassen. 	2	C	27	0	0	0	0	0
411	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	observer	Die Hinweise und Rückmeldungen der Lehrperson waren für die Schüler*innen hilfreich.	3	C	27	0	0	0	0	0
412	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	lkm_funktion	observer	Den Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	3	C	27	0	0	0	0	0
413	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	observer	Die Lehrperson so erklärt, dass die Schüler*innen alles verstanden haben.	3	C	27	0	0	0	0	0
414	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	observer	Der Lernstoff wurde sichtbar gemacht, zum Beipsiel durch Schaubild, Mindmap, Poster oder Zeichnung.	3	C	27	0	0	0	0	0
415	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_deutlich	observer	Die Lehrperson hat darauf geachtet, dass jede*r klar und deutlich spricht.	2	C	27	0	0	0	0	0
416	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_zusammenfassend	observer	Die wichtigsten Punkte wurden zusammengefasst.	2	C	27	0	0	0	0	0
417	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	4	Aktivierung und Förderung	Activation and support	af_beiträge	observer	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsbespräch beteiligt. 	3	C	27	0	0	0	0	0
418	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	observer	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	3	C	27	0	0	0	0	0
419	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	4	Aktivierung und Förderung	Activation and support	af_nachdenken	observer	Es gab Fragen oder Aufgaben, bei denen die Schüler*innen richtig nachdenken mussten.	3	C	27	0	0	0	0	0
420	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	4	Aktivierung und Förderung	Activation and support	af_schwierigkeit	observer	Den Schüler*innen standen Aufgaben mit unterschiedlichen Schwierigkeitsstufen und unterschiedlichen Hilfen zur Wahl.	3	C	27	0	0	0	0	0
421	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	4	Aktivierung und Förderung	Activation and support	af_individuell	observer	Es gab Aufgaben, bei denen die Schüler*innen selbst entscheiden konnten, auf welche Weise sie sie bearbeiten.	2	C	27	0	0	0	0	0
422	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	4	Aktivierung und Förderung	Activation and support	af_beherrschen	observer	Die Lehrperson hat darauf geachtet, dass alle den Lernstoff des Unterrichts sicher beherrschen. 	2	C	27	0	0	0	0	0
423	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_stand	observer	Die Lehrperson stand gerade und aufrecht. 	3	C	27	0	0	0	0	0
424	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_augen	observer	Die Lehrperson hat den Schüler*innen direkt in die Augen geschaut. 	3	C	27	0	0	0	0	0
425	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_blick	observer	Die Lehrperson hatte die ganze Klasse im Blick. 	2	C	27	0	0	0	0	0
426	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_vorsichgeht	observer	Die Lehrperson wusste immer genau, was in der Klasse vor sich geht. 	2	C	27	0	0	0	0	0
427	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_raum	observer	Während der Stunde ging die Lehrperson oft durch die Reihen der Klasse.	1	C	27	0	0	0	0	0
428	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_gestik	observer	Die Gestik und Mimik unterstützt den Ausdruck der Lehrperson. 	4	C	27	0	0	0	0	0
429	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	5	Präsenz/Haltung_Blick	Presence: posture/gaze	phb_alleangesehen	observer	Ich hatte den Eindruck, dass die Lehrperson alle oft angesehen hat.	3	C	27	0	0	0	0	0
430	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	6	Präsenz/Stimme  	Presence: voice	ps_deutlich	observer	Die Lehrperson hat klar, deutlich und langsam gesprochen.	2	C	27	0	0	0	0	0
431	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	6	Präsenz/Stimme  	Presence: voice	ps_klar	observer	Die Lehrperson hat sich klar und verständlich ausgedrückt.	2	C	27	0	0	0	0	0
432	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	6	Präsenz/Stimme  	Presence: voice	ps_impulse	observer	Die Arbeitsaufträge waren präzise, klar und kurz formiliert.	2	C	27	0	0	0	0	0
433	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	6	Präsenz/Stimme 	Presence: voice	ps_vorgehen	observer	Vor einem Methodenwechsel erklärte die Lehrperson nochmals kurz das Vorgehen und die geltenden Regeln (z.B. bei Gruppenarbeit).	1	C	27	0	0	0	0	0
434	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_nonverbal	observer	Bei Unterrichtsstörungen hgat die Lehrperson oft nonverbale Signale, wie z.B. Stirnrunteln oder mahnende Blicke, verwendet.	1	C	27	0	0	0	0	0
435	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_zubewegen	observer	Bei Unterrichtssörungen hat die Lehrperson sie oft auf störende/unruhig werdende Schüler*innen zubewegt, um sie zu ermahnen.	1	C	27	0	0	0	0	0
436	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	7	Präsenz/verbale_nonberbale Intervention	Presence: verbal and non-verbal intervention	pi_direkt	observer	Bei Unterrichtsstörungen hat die Leherspersoin störende Schüler*innen direkt angesprochen.	2	C	27	0	0	0	0	0
437	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	8	Redeanteil	Duration of speaking time 	redeanteil	observer	Meine Einschätzung des Redeanteils der Lehrperson liegt bei ___%.	80	C	27	0	0	0	0	0
438	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	9	Manipulationsitem	Natural behaviour	m_natürlich	observer	Während der Stunde hat sich die Lehrperson sehr natürlich verhalten.	3	C	27	0	0	0	0	0
439	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	9	Manipulationsitem	Natural behaviour	m_fiktiv	observer	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.	3	C	27	0	0	0	0	0
440	Aperol_pilot_01_04_novice_C_quest	novice	data	1	001	004	9	Manipulationsitem 	Natural behaviour	m_verhalten	observer	Ich hatte den Eiundruck, dass sich die Leherperson beim Unterrichten vor der fiktiven Klasse so verhalten hat, wie sie es auch in Stunde tun würde. 	3	C	27	0	0	0	0	0
441	Aperol_pilot_01_04_novice_C_quest	novice	head	2	001	004	1	Klassenmanagement	Classroom management	km_lernstoff	teacher	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.	2	C	33	1	0,6	0	0	0
442	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	1	Klassenmanagement	Classroom management	km_mitbekommen	teacher	Ich habe alles mitbekommen, was in der Klasse passiert ist.	2	C	33	1	0,6	0	0	0
443	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	1	Klassenmanagement	Classroom management	km_klar	teacher	Den Schüler*innen war jederzeit klar, was sie tun sollten.	1	C	33	1	0,6	0	0	0
444	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	1	Klassenmanagement	Classroom management	km_unegstört	teacher	Die Schüler*innen konnten ungestört arbeiten.	1	C	33	1	0,6	0	0	0
445	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	1	Klassenmanagement	Classroom management	km_aktiv	teacher	Die Schüler*innen war die ganze Stunde über aktiv bei der Sache.	1	C	33	1	0,6	0	0	0
446	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_freundlich	teacher	Ich war freundlich zu den Schüler*innen.	3	C	33	1	0,6	0	0	0
447	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_interesse	teacher	Es gab Aufgaben, die etwas mit den Interessen oder den Alltagerfahrungen der Schüler*innen zu tun haben. 	1	C	33	1	0,6	0	0	0
448	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_kritik	teacher	Ich habe Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.	2	C	33	1	0,6	0	0	0
449	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_ausreden	teacher	Ich habe die Schüler*innen ausreden lassen, wenn sie dran waren. 	3	C	33	1	0,6	0	0	0
450	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_überlegen	teacher	Wenn ich Fragen oder Aufgaben gestellt habe, habe ich den Lernenden ausreichend Zeit zum Überlegen gelassen.	1	C	33	1	0,6	0	0	0
451	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	2	Lernförderliches Klima und Motivierung	Positive climate and motivation	lkm_rückmeldungen	teacher	Meine Hinweise und Rückmeldungen waren für die Schüler*innen hilfreich.	1	C	33	1	0,6	0	0	0
452	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	lkm_funktion	teacher	Die Schüler*innen ist klar, was sie in dieser Stunde lernen sollten.	2	C	33	1	0,6	0	0	0
453	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_verständlich	teacher	Ich habe so erklärt, dass die Lernenden alles verstanden haben.	2	C	33	1	0,6	0	0	0
454	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_sichtbar	teacher	Der Lernstoff wurde siochtbar gemacht, zum Biepsile durch Schaubild, Mindmap, Poster oder Zeichnung.	3	C	33	1	0,6	0	0	0
455	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_deutlich	teacher	Ich habe darauf geachtet, dass jede*r klar und deutlich spricht.	2	C	33	1	0,6	0	0	0
456	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	3	Klarheit und Strukturiertheit	Clarity and structuredness	ks_zusammenfassend	teacher	Die wichtigesten Punkte wurden zusammengefasst.	2	C	33	1	0,6	0	0	0
457	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	4	Aktivierung und Förderung	Activation and support	af_beiträge	teacher	Die Schüler*innen haben sich mit eigenen Beiträgen am Unterrichtsbespräch beteiligt. 	4	C	33	1	0,6	0	0	0
458	Aperol_pilot_01_04_novice_C_quest	novice	data	2	001	004	4	Aktivierung und Förderung	Activation and support	af_wechselseitig	teacher	Die Schüler*innen haben sich wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.	4	C	33	1	0,6	0	0	0
